code,market,product_name,brands,stores,categories,nutriscore_grade,nova_group,ecoscore_grade,image_url,image_front_url,image_front_small_url,energy-kcal_100g,sugars_100g,salt_100g,fat_100g,proteins_100g
5900919052457,Poland,Bigos,rolnik,,,unknown,,,,,,,,,,
5900919052426,Poland,Pulpety,Rolnik,,,unknown,4,,,,,,,,,
5900919054079,Poland,Marchewka z groszkiem,Rolnik,,,unknown,,,,,,,,,,
5900049003558,Poland,Muszelki morskie,lubella,,,unknown,,,,,,,,,,
5900049003541,Poland,Kolanka,Lubells,,,unknown,,,,,,,,,,
5901841000110,Poland,tarte,Czarnecki,,,unknown,,,,,,,,,,
5905299000388,Poland,Spaghetti,ad babuni,,,unknown,,,,,,,,,,
5902837735580,Poland,,,,Odżywki białkowe,not-applicable,,,,,,,,,,
5903816961662,Poland,nasiona konopi,My way,,,unknown,,,,,,,,,,
4014303126325,Poland,Black&White In Milk Chocolate,Halloren,,,unknown,,,,,,,,,,
0984810961051,Poland,Pokrzywa,My way,,,unknown,,,,,,,,,,
5903816961075,Poland,melisa,Myway,,,unknown,,,,,,,,,,
5903816961082,Poland,Mięta,My way,,,unknown,,,,,,,,,,
5901912627680,Poland,,,,,unknown,4,,,,,,,,,
5901696013013,Poland,Pasztet z pieczarkami,profit,,,unknown,,,,,,,,,,
5904075001199,Poland,konserwa turystyczna,agrico,,,unknown,,,,,,,,,,
4065059017115,Poland,Ananas Mrożony,All Seasons,,,unknown,,,,,,,,,,
59097204,Poland,pasta warzywna,Łowicz,,,unknown,,,,,,,,,,
5903816961587,Poland,sok morska,My way,,,unknown,,,,,,,,,,
5901135000871,Poland,sół  kamienna,Prymat,,,unknown,,,,,,,,,,
5900049824481,Poland,mąka krupczatka,lubella,,,unknown,,,,,,,,,,
5904215140566,Poland,Kalafior Mrożony,Auchan,,,unknown,,,,,,,,,,
5906827002102,Poland,kasza jęczmienna wiejska,szczytno,,,unknown,,,,,,,,,,
5908267100707,Poland,groch luskany,janex,,,unknown,,,,,,,,,,
5900049824498,Poland,mąka uniwersalna,lubella,,,unknown,,,,,,,,,,
5900049824443,Poland,mąka poznańska,lubella,,en:flours,unknown,,,,,,,,,,
8720182197467,Poland,Fix Soczyste Kotlety,Knorr,,,unknown,,,,,,,,,,
5906827002409,Poland,jęczmienna kasza nazurska,melvit,,,unknown,,,,,,,,,,
5906827006407,Poland,kasza jęczmienna perłowa,Szczytno,,,unknown,,,,,,,,,,
5901939103389,Poland,Skyr Jogurt Pitny Typu Islandzkiego - Limonka & Nuta Mięty,Piątnica,Kaufland,,unknown,,,,,,,,,,
5904215156338,Poland,Tapioka na kokosie,Auchan,,,unknown,,,,,,,,,,
5900130042855,Poland,Ice Cream & Anatolian Pistachio,Unii,,,unknown,,,,,,,,,,
5905475050183,Poland,Kotleciki brokułowe w sosie pieczarkowym z komosa ryżową,Body Chief,,Posiłki,a,3,,,,,,,,,
5905475050206,Poland,Kurczak w pieczarkach z aromatycznym sosem z ziemniakami i kalafiorem,Body Chief,,Dania z kurczakiem,a,4,,,,,,,,,
5901960068596,Poland,On power Moya,,,,unknown,,,,,,,,,,
5901577003553,Poland,Woda moya,,,,unknown,,,,,,,,,,
5901577003560,Poland,Woda moya gaz,,,,unknown,,,,,,,,,,
5903263524304,Poland,Sok Moya jabłko,,,,unknown,,,,,,,,,,
5903263524311,Poland,Sok Moya pomarańcza,,,,unknown,,,,,,,,,,
5901577003584,Poland,woda moya gaz,,,,unknown,,,,,,,,,,
5901577003577,Poland,Woda moya niegazowana,,,,unknown,,,,,,,,,,
5906207478299,Poland,Camembert,Delikate (Lactalis Polska),,,unknown,,,,,,,,,,
5901948008132,Poland,Zielona Moc Smoothie owocowo-warzywne,Putka,,,unknown,,,,,,,,,,
2871938001241,Poland,Łosoś COHO wędzony na gorąco z pieprzem,Connoisseur Seafood Collection,,,unknown,,,,,,,,,,
5905771751258,Poland,,,,,unknown,,,,,,,,,,
5905704104458,Poland,Pyzy z mięsem,Nasze smaki,,,unknown,,,,,,,,,,
5903895642537,Poland,Filety Z Makreli W Sosie Pomidorowym,Frish,,,unknown,,,,,,,,,,
5711953182730,Poland,Apetina White Cheese,Arla,,,unknown,,,,,,,,,,
8410762010827,Poland,Fuet Extra,El Toro Rojo,,fr:fouets-catalans,e,,,,,,,,,,
5907029008695,Poland,Orzeszki O Smaku Wasabi,Beskidzkie,,,unknown,,,,,,,,,,
5900842001454,Poland,Metka Cebulowa,Łuków,,,unknown,,,,,,,,,,
5903548001858,Poland,Mini Batonik Z Nerkowcami A La Ciasto Porzeczkowe,Dobra kaloria,,,unknown,4,,,,,,,,,
5906874425688,Poland,,,,en:fresh-fruits,unknown,,,,,,,,,,
5902021230808,Poland,,,,,unknown,,,,,,,,,,
2472188001748,Poland,Kefir,Krasnystaw,,,unknown,,,,,,,,,,
5905108803162,Poland,Muesli Super Foods Zen,One Day More,,,unknown,,,,,,,,,,
5901939103334,Poland,Skyr Wanilia & Stracciatella,Piątnica,,Jogurty pitne,e,4,,,,,,,,,
10718087,Poland,Pistachio vegan protein,Allnutrition,,,unknown,,,,,,,,,,
5906485978849,Poland,Chleb Tygrysi,Kaufland,,,unknown,,,,,,,,,,
5905784329048,Poland,Ser Tylzyci,Carrefour,,,unknown,,,,,,,,,,
5903240020966,Poland,Ser kaszubski z pomidorami i bazylią,Światowid,,Sery,d,3,,,,,,,,,
4056489446767,Poland,Pianka & Galaretka Smak Cytryna,Mister Choc,,Pianki w polewie czekoladowej,e,4,,,,,,,,,
3606510001789,Poland,Paluszki Z Fileta Z Dorsza,Marinero,,,unknown,,,,,,,,,,
5905868421644,Poland,Crispy Waffer,Oshee,,,unknown,,,,,,,,,,
5900587048011,Poland,Orzechy Nerkowca O Smaku Wasabi & Soy Sauce,BakaD'Or,,,unknown,,,,,,,,,,
5904244000701,Poland,Chrzan Z Osjakowa,Dros,,,unknown,,,,,,,,,,
5908226816625,Poland,Kiełbaski Kabanos,Dolina Dobra,,,unknown,,,,,,,,,,
5900617046895,Poland,Krem Pistacjowy,Sante,,,unknown,,,,,,,,,,
5903496032119,Poland,Śledź z żurawiną,Mirko,,,unknown,,,,,,,,,,
5903207000079,Poland,,Konik,,"Przyprawy,Sosy,Musztardy,Musztarda miodowa",d,4,,,,,,,,,
4047905903049,Poland,,,,Żur,a,,,,,,,,,,
4056489801764,Poland,,Solevita,,Soki pomidorowe,b,,,,,,,,,,
5906795100039,Poland,,,,chleb,c,3,,,,,,,,,
5904194908690,Poland,Antipasti Pieczarki Balsamico,Donatello Quality,,,unknown,,,,,,,,,,
3560071362294,Poland,Petit beurre pépites de chocolat,Carrefour,Carrefour,en:petit-beurre,e,4,,,,,,,,,
4056489887683,Poland,Veganská vajíčková pomazánka se slaninou,Vemondo,Lidl,spreads,d,4,,,,,,,,,
5901135044677,Poland,przyprawa whisky,,,,unknown,,,,,,,,,,
5900384171721,Poland,Pstrąg w galarecie,Drosed,,,unknown,,,,,,,,,,
5901588078496,Poland,Kakao z Ghany ciemne,E. Wedel,,,unknown,,,,,,,,,,
8436551192642,Poland,Snack bites,Snacktural,,,unknown,,,,,,,,,,
5900788947076,Poland,MK cafe,MK cafe,,,unknown,,,,,,,,,,
5900956700540,Poland,biała herbata z figa,Big-active,,,unknown,,,,,,,,,,
5900956700342,Poland,Green tea,Big-active,,,unknown,,,,,,,,,,
5900956700700,Poland,Spokój Relax tea,Big-active,,en:teas,unknown,,,,,,,,,,
5907658333441,Poland,morela brzoskwini tea,Big-active,,,unknown,,,,,,,,,,
5900552090946,Poland,soda oczyszczona,gellwe,,,unknown,,,,,,,,,,
5900102027064,Poland,,Wawel,,,unknown,,,,,,,,,,
5900956002996,Poland,Mięta,,,,unknown,,,,,,,,,,
5900956006918,Poland,Borówka herbata,Herbapol,,,unknown,,,,,,,,,,
5900956007205,Poland,Mięta cytryna,Herbapol,,,unknown,,,,,,,,,,
5907516866012,Poland,Herbata czarna,Irving,,,unknown,,,,,,,,,,
0550240803706,Poland,,,,,unknown,,,,,,,,,,
8595588205616,Poland,Mus Proteinowy,Biedronka,,,unknown,,,,,,,,,,
5901356012455,Poland,,,Biedronka,,unknown,,,,,,,,,,
5902241700822,Poland,kanka masło light,,,,unknown,,,,,,,,,,
5902377002128,Poland,,Światowid,,,unknown,,,,,,,,,,
5900749632980,Poland,Baton Energetyczny Smak Wiśniowy,Go Active,,,unknown,,,,,,,,,,
5904716014106,Poland,Cheddar ser topiony,Światowid,,,unknown,,,,,,,,,,
5900334020772,Poland,Tiger energy drink,Tiger,,,unknown,,,,,,,,,,
9002490281335,Poland,Red Bull pink,"Red Bull, RedBull",,en:energy-drinks,unknown,,,,,,,,,,
5901356012318,Poland,,,,,unknown,,,,,,,,,,
5904215160090,Poland,Sałatka Warzywna z Szynką,Auchan,,,unknown,,,,,,,,,,
0541591604333,Poland,Hoop cola,,,,unknown,,,,,,,,,,
4929659683005,Poland,jungle IPA,,,,unknown,,,,,,,,,,
5906775658031,Poland,Sernik na zimno,NEO,,"Przekąski,Słodkie przekąski",unknown,4,,,,,,,,,
5902353029118,Poland,seko po kaszubsku,seko,,,unknown,,,,,,,,,,
5908312380900,Poland,Kefir,Robico,,en:kefir,unknown,,,,,,,,,,
4025500298005,Poland,,Müller,,,unknown,,,,,,,,,,
5906728442557,Poland,Smoothie gęste jabłko jeżyna jagoda,Bracia Sadownicy,,,unknown,,,,,,,,,,
5902837735610,Poland,Vegan Pea Protein Chocolate Flavour,AllNutrition,,,unknown,,,,,,,,,,
5904708750982,Poland,Żeby Nie Było Niczego,Browar Artezan,,,unknown,,,,,,,,,,
5906067421305,Poland,Raspberry Cold Brew Sour Ale,Trzech Kumpli,,,unknown,,,,,,,,,,
5902302002506,Poland,Steak Top Sirloin,Konkret,,,unknown,,,,,,,,,,
5902869470534,Poland,Bezpośredni sok jabłkowy z mango,Sady Wincenta,,Wyciskane soki jabłkowe,e,,,,,,,,,,
2836900004637,Poland,Szynka krucha,Pikok,,,unknown,,,,,,,,,,
7038010045295,Poland,,Laktosefri,,,unknown,,,,,,,,,,
8007270701721,Poland,Oliwa Z Oliwek EV,Costa Doro,,,unknown,,,,,,,,,,
5907437369951,Poland,,,Biedronka,"Produkty śniadaniowe,Płatki śniadaniowe,Granola",unknown,,,,,,,,,,
3083681109030,Poland,Ryż z kalafiora,Bonduelle,,,unknown,,,,,,,,,,
5904215139898,Poland,,,,Fgu,unknown,,,,,,,,,,
5905530500233,Poland,Ghhh,Ffgg,,Dfy,e,,,,,,,,,,
5904215168331,Poland,,,,Fghu,c,,,,,,,,,,
5904830704921,Poland,krem czekoladowy,,,krem czekoladowy,b,,,,,,,,,,
5904917980576,Poland,Pistacje prażone,Bakador,,,unknown,,,,,,,,,,
5902837744193,Poland,Protein Instant WPC Plus,SFD Nutrition,,,unknown,,,,,,,,,,
3560071360849,Poland,Mascarpone,Carrefour,Carrefour,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,Sery włoskie,Serki kremowe,Mascarpone",d,3,,,,,,,,,
2216988005670,Poland,Wędzonka Krotoszyńska,Krakus,,,unknown,,,,,,,,,,
5900649091023,Poland,,,,Cappuccino,unknown,,,,,,,,,,
5907814665676,Poland,Migdały Mielone (Mąka),Bio Planet SA,,,unknown,,,,,,,,,,
5903767007259,Poland,Jogurt Pitny Mango Marakuja,Fruvita,,en:fermented-dairy-desserts,a,,,,,,,,,,
5902335331895,Poland,Sałatka Z Łosoiem W Stylu Paryskim,Evrafish,,,unknown,,,,,,,,,,
5900446019015,Poland,Cola original intense zero,Cola,Biedronka,"Beverages and beverages preparations, Beverages, Sweetened beverages, en:diet-cola-soft-drink",c,4,,,,,,,,,
6430081490959,Poland,Oddly Hood desert dreamy chocolate i Orange,Oddly good,,Desery mleczne,d,4,,,,,,,,,
5907437369036,Poland,Cherry granola,Vitanella,,,unknown,,,,,,,,,,
5903661861063,Poland,Orange Sticks,Bacówka,,,unknown,,,,,,,,,,
5901713021526,Poland,Przecier Pomidorowy,Culineo,,en:strained-tomatoes,b,,,,,,,,,,
0800677203201,Poland,Paneer,Zani,,,unknown,,,,,,,,,,
5900531001437,Poland,Śmietanka,Mleczna Dolina,,,unknown,,,,,,,,,,
5901166000109,Poland,Kefir,,,,unknown,,,,,,,,,,
5906295364320,Poland,Miruna filety ze skórą,Seacon,,,unknown,,,,,,,,,,
3272770016896,Poland,serek kozi,turek,,en:cheeses,c,,,,,,,,,,
5905229002512,Poland,Kefir,Skarszewy,,,unknown,,,,,,,,,,
5901946500454,Poland,,,,,unknown,,,,,,,,,,
5905475050404,Poland,"Sałatka warzywna z cukinią, jabłkiem, jajkiem, zielonym groszkiem i porem",Body Chief,,Gotowe sałatki,b,4,,,,,,,,,
5905475050596,Poland,Rybka - pulpeciki rybne z miruną w sosie koperkowym z ryżem basmati i fasolką szparagową,Body Chief,,Dania z rybami,c,3,,,,,,,,,
5901005007634,Poland,Ser Carski,Pilos,,en:cheeses,unknown,,,,,,,,,,
5900120072213,Poland,wiejski serek,Delikate,,,unknown,,,,,,,,,,
5906734898393,Poland,twaróg tłusty,,,,unknown,,,,,,,,,,
2970721004367,Poland,filet wędzony z kurczaka,kraina wędlin,,,unknown,,,,,,,,,,
5902431277257,Poland,feta,grikios,,"Dairies, Fermented foods, Fermented milk products, Cheeses, Greek cheeses, Feta, en:sheep-s-milk-cheeses",d,,,,,,,,,,
5901958616402,Poland,Mus Jabłko Banan Truskawka,OWOLOVO,,,unknown,,,,,,,,,,
5901958616419,Poland,Mus Jabłko Gruszka Ananas,OWOLOVO,,,unknown,,,,,,,,,,
5901958616433,Poland,Mus Jabłko Banan Wiśnia,OWOLOVO,,,unknown,,,,,,,,,,
5901753002141,Poland,Ser Keto,Sierpo,,en:cheeses,d,,,,,,,,,,
5903760702922,Poland,smoothie,baila,,,unknown,,,,,,,,,,
5909000571716,Poland,kula z czekolady wielkanoc,,,,unknown,,,,,,,,,,
5904194906702,Poland,Hummus czerwone pesto,Go Vege,,"Fat-and-sauces, en:hummus",unknown,,,,,,,,,,
8720182508591,Poland,Fix Panierka Chrupiący Kurczak Serowy,Knorr,,,unknown,,,,,,,,,,
7613031885145,Poland,zupa borowikowa,winiary,,en:soups,b,4,,,,,,,,,
4335619007628,Poland,Protein Cream Kokos & Migdał,Marbee,,,unknown,,,,,,,,,,
5900085001235,Poland,kwasek cytrynowy,winiary,,,unknown,,,,,,,,,,
5900085003437,Poland,cukier waniliowy,Winiary,,,unknown,,,,,,,,,,
5900983000811,Poland,kisiel jabłkowy,delecta,,,unknown,,,,,,,,,,
5900437027562,Poland,kisiel,dr.Oetker,,,unknown,,,,,,,,,,
5900552078388,Poland,kisiel mango ananas,Gellwe,,,unknown,,,,,,,,,,
7904685011623,Poland,Spaghetti Napoli,,,,unknown,,,,,,,,,,
7613034834294,Poland,Spaghetti carbonara,Winiary,,en:pastas,c,4,,,,,,,,,
5907707140273,Poland,Miód Wielokwiatowy,Złota Pasieka,,Honey,unknown,2,,,,,,,,,
8711327677494,Poland,Raspberry Spritz,Carte D’or,,,unknown,,,,,,,,,,
3560071457105,Poland,Croquettes de pommes de terre,Carrefour,Carrefour,Croquettes de pommes de terre surgelées,c,4,,,,,,,,,
5900316552871,Poland,Mini cookies chocolate banana,Frank&Oli,,,unknown,,,,,,,,,,
5902409704341,Poland,Protein Serek Ze Skyrem,Go Active,,,unknown,,,,,,,,,,
4335619038516,Poland,High Protein Shot Brzoskwinia Mango,Pilos,,,unknown,,,,,,,,,,
5901069001296,Poland,Łosoś,Ustka,,,unknown,,,,,,,,,,
4820148610864,Poland,Cukierki morela z orzechem włoskim,Chocco Via,,,unknown,,,,,,,,,,
5902367405014,Poland,Sok z limonki,Natura Vena,,,unknown,,,,,,,,,,
5907803067290,Poland,filet z kaczki,,,,unknown,,,,,,,,,,
5901828348167,Poland,Whey 100,Trec,,,unknown,,,,,,,,,,
5905108803759,Poland,Owsianka z czekoladą,Vitanella,,Oatmeal,c,,,,,,,,,,
5901330059384,Poland,Whey Protein Isolate,Olimp,,,unknown,,,,,,,,,,
5900331206773,Poland,High Protein,Rumsztyki,,,unknown,,,,,,,,,,
4056489923800,Poland,Frytki Długie Cienkie,Harvest Basket,,,unknown,,,,,,,,,,
5902160764004,Poland,Scham Konserwa,Krakus,,,unknown,,,,,,,,,,
5907694835589,Poland,Popcorn Ziarno,,,Popcorn,d,1,,,,,,,,,
5900587046819,Poland,Rodzynki sułtańskie,Bakello,,en:raisins,d,3,,,,,,,,,
2887038001883,Poland,Łosoś Pieczony,Fjord,,Łososie,unknown,3,,,,,,,,,
5900587046734,Poland,Pestki Dyni,Bakador,,,unknown,,,,,,,,,,
5905108802455,Poland,Mix keto fruity,One day more,,,unknown,,,,,,,,,,
5907368807072,Poland,Why Protein,Activlab,,en:dietary-supplements,not-applicable,,,,,,,,,,
5902425087664,Poland,Biezkopty Z Galaretką W Czekoladzie,Spar,,,unknown,,,,,,,,,,
5905187126428,Poland,,,,,unknown,,,,,,,,,,
8410261712079,Poland,Hiszpańska Pomarańcza,Vital Fresh,,Orange juices with pulp,c,1,,,,,,,,,
5900340017025,Poland,Tost Maślany,PANO,,Хліб тостовий,c,,,,,,,,,,
5900125001508,Poland,Wafle Ryżowe Wieloziarnisty,Pano,Biedronka,"pl:Woeloziarniste-wafle-ryżowe,Puffed cereal cakes",a,3,,,,,,,,,
4335619158023,Poland,Roślinny batonik z tofu o smaku słonego karmelu,Vemondo,Lidl,"Batoniki,Batoniki z Tofu",e,4,,,,,,,,,
5900857030166,Poland,Ser żółty Radamer,Serenada,,,unknown,,,,,,,,,,
4335896420417,Poland,Chleb Pelnoziarnisty Razowy Zytni,K Classic,,,unknown,,,,,,,,,,
5902194106726,Poland,Coldwater prawns,Coldwater Prawns of Norway,,,unknown,,,,,,,,,,
3560071357573,Poland,Sauce soja Salée,Carrefour,Carrefour,"Condiments, Sauces, Sauces au soja, Sauces au soja salées",e,3,,,,,,,,,
5901520000226,Poland,,Muszynianka,,"Napoje i składniki do napojów,Napoje,Napoje gazowane,Woda,Woda gazowana",unknown,1,,,,,,,,,
4792252940901,Poland,Fruit Infusion Raspberry,Basilur,,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, en:herbal-teas",unknown,1,,,,,,,,,
5904215176169,Poland,Zapiekanka Z Szynka,Auchan,,,unknown,,,,,,,,,,
5902162347618,Poland,Mieszanka Chińska,Proste Historie,,en:frozen-vegetables,a,,,,,,,,,,
5900864781204,Poland,Bagels Classic,Dan Cake,,,unknown,,,,,,,,,,
5900084272940,Poland,Przyprawa Chińska 5 Smaków,Kamis,,,unknown,,,,,,,,,,
5903111089986,Poland,Whey Isolate 90 Strawberry Banana,7 Nutrition,,,unknown,,,,,,,,,,
5901135000239,Poland,Zioła prowansalskie suszone,Prymat,Kaufland,"Plant-based foods and beverages,Plant-based foods,Condiments,Culinary plants,Aromatic plants,Herbs",unknown,1,,,,,,,,,
5900956202457,Poland,,Herbapol,,"Snacks,Sweet snacks,Confectioneries,Candies,Hard candies",b,4,,,,,,,,,
8174814855476,Poland,,,Biedronka,,unknown,,,,,,,,,,
5905858670359,Poland,Czekolada biała,Choctopus,Żabka,White chocolates,e,4,,,,,,,,,
5902837748726,Poland,Fucking Wafer,Fucking,,,unknown,,,,,,,,,,
5907814663634,Poland,White Beans big,Bio Planet,,White beans,a,1,,,,,,,,,
5902425050927,Poland,Unhulled black sesame seeds,Bio Planet,,Black Sesame,a,1,,,,,,,,,
5901948667773,Poland,KFD WPC 82,KFD,,,unknown,,,,,,,,,,
5902241249093,Poland,Śmietanka 18%,Metro,,,unknown,,,,,,,,,,
5902409704358,Poland,Serek Ze Skyrem,Go Active,,,unknown,,,,,,,,,,
4337182181026,Poland,Veggie rice,Metro Chef,,Rice-based drinks,d,3,,,,,,,,,
9900142034608,Poland,Drink this FOOD salted caramel,,Biedronka,Napój mleczny,a,4,,,,,,,,,
5906660093312,Poland,Ryż preparowany o smaku owocowym,Super Ryż,,"Snacks, Sweet snacks, en:rices",d,4,,,,,,,,,
5711953113307,Poland,Serek Kremowy Jalapeño,Apetina,,,unknown,,,,,,,,,,
5901785340600,Poland,Red Quinoa,Bio Life,,,unknown,,,,,,,,,,
4034167716692,Poland,Szynka Serrano,El Toro Rojo,,,unknown,,,,,,,,,,
5903475410129,Poland,łosoś wędzony koral,Koral,,,unknown,,,,,,,,,,
5901005007528,Poland,gouda,,,,unknown,,,,,,,,,,
5907701804652,Poland,Kiełbasa śląska z cheddarem,Kraina Wędlin,,,unknown,,,,,,,,,,
5900562074035,Poland,Szynka wędzona sokołów,,,,unknown,,,,,,,,,,
5900783010058,Poland,sos sweet chilli,Heinz,,,unknown,,,,,,,,,,
9002975369947,Poland,Mango Haribo,Haribo,,en:candies,unknown,,,,,,,,,,
8001770064478,Poland,sugo ciacio,,,,unknown,,,,,,,,,,
5900783009731,Poland,żółta musztarda,Heinz,,,unknown,,,,,,,,,,
4820210200054,Poland,Grzanki Domowe,Domashni,,,unknown,,,,,,,,,,
5901926900007,Poland,Majonez mosso,,,,unknown,,,,,,,,,,
5906425140251,Poland,sos hamburger,,,,unknown,,,,,,,,,,
5900854005143,Poland,sos sweet chili,Fanex,,,unknown,,,,,,,,,,
5907544130734,Poland,tatarski premium,,,,unknown,,,,,,,,,,
5907522840372,Poland,wiśnia na winie wedel,,,,unknown,,,,,,,,,,
5904194004750,Poland,koreczki z ogórków,,,,unknown,,,,,,,,,,
5901912623828,Poland,Gorzka czekolada Deliss,Gorzka czekolada Deliss 70%,,Gorzka czekolada,e,4,,,,,,,,,
2970722005561,Poland,Filett wędzony z kurczaka,Kraina Wędlin,,,unknown,,,,,,,,,,
3560071491147,Poland,HIRAKU Whisky,Carrefour,Carrefour,,unknown,,,,,,,,,,
3560071469894,Poland,Sublimo,Carrefour,Carrefour,,unknown,,,,,,,,,,
3560071452711,Poland,Pulpe de tomate,Carrefour,Carrefour,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Tomates et dérivés, Pulpes de tomates",unknown,4,,,,,,,,,
3560071449865,Poland,Thon albacore Au naturel,Carrefour,Carrefour,"Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Thons, Thons tropicaux, Thons albacore, Thons albacore au naturel",b,3,,,,,,,,,
3560071449834,Poland,Thon albacore,Carrefour,Carrefour,"Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Thons, Thons tropicaux, Thons albacore",e,3,,,,,,,,,
3560071364434,Poland,Mascarpone,Carrefour,Carrefour,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,Sery włoskie,Serki kremowe,Mascarpone",d,3,,,,,,,,,
3560071362515,Poland,Spécial pâtes,Carrefour,Carrefour,,unknown,,,,,,,,,,
3560071362508,Poland,Vitality* Figue,Carrefour,Carrefour,en:biscuits,c,4,,,,,,,,,
3560071362485,Poland,SOJA à la VANILLE,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071362430,Poland,Coeurs d'artichauts,Carrefour,Carrefour,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Légumes, Légumes tiges, Artichauts, Coeurs d'artichauts",unknown,3,,,,,,,,,
3560071362232,Poland,Milky CHOCOLAT AU LAIT,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071362218,Poland,Les Tablettes POCKET CHOCOLAT AU LAIT,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071362201,Poland,Vermicelli,Carrefour,Carrefour,,unknown,,,,,,,,,,
3560071362188,Poland,Sweet box,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071360771,Poland,Cornichons,Carrefour,Carrefour,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Conserves, Légumes et dérivés, Aliments à base de plantes en conserve, Pickles, Légumes en conserve, Pickles d'origine végétale, Pickles de légumes, Pickles de concombres, Cornichons",unknown,4,,,,,,,,,
3560071360627,Poland,Riz Sans sucres ajoutés,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071360566,Poland,Olives noires,Carrefour,Carrefour,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives noires",unknown,3,,,,,,,,,
3560071360559,Poland,Olives À la farce aux,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071360528,Poland,Boudoirs,Carrefour,Carrefour,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits sucrés & biscuits apéritifs, Biscuits, Biscuits secs, Boudoirs",e,4,,,,,,,,,
3560071360511,Poland,Les Tablettes CHOCOLAT NOIR,Carrefour,Carrefour,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Biscuit with a chocolate bar covering, en:dark-chocolate-biscuits",e,4,,,,,,,,,
3560071358051,Poland,Mini saucissons secs aux noix,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071358020,Poland,Tiramisu,Carrefour,Carrefour,"Przekąski,Słodkie przekąski,en:Biscuits and cakes,en:Pastries,Tiramisu",d,4,,,,,,,,,
3560071358044,Poland,Beurre gastronomique doux,Carrefour,Carrefour,,unknown,,,,,,,,,,
3560071358006,Poland,Profiteroles au chocolat,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071357979,Poland,Emmental râpé,Carrefour,Carrefour,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,Ser krowi,en:Hard cheeses,Emmental,en:Grated cheese,en:Grated emmentaler",unknown,3,,,,,,,,,
3560071357894,Poland,Filets de sardines,Carrefour,Carrefour,"Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Sardines, Filets de poissons, Filets de sardines",unknown,3,,,,,,,,,
3560071357825,Poland,TORTILLA CHIPS Goût Chili,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071357795,Poland,Pois chiches,Carrefour,Carrefour,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Légumineuses, Graines, Graines de légumineuses, Légumineuses sèches, Pois chiches",unknown,3,,,,,,,,,
3560071357672,Poland,Petit beurre,Carrefour,Carrefour,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits sucrés & biscuits apéritifs, Biscuits, Petits beurres",e,4,,,,,,,,,
3560071357641,Poland,Cookies,Carrefour,Carrefour,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits sucrés & biscuits apéritifs, Biscuits, Cookies",e,4,,,,,,,,,
3560071357627,Poland,Petit beurre tablette,Carrefour,Carrefour,,unknown,,,,,,,,,,
3560071357597,Poland,Pur sirop d'erable,Carrefour,Carrefour,,unknown,,,,,,,,,,
3560071357542,Poland,Krokodil',Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071357535,Poland,Shiny' ACID,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071357528,Poland,Frit' ACID,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071357511,Poland,Cola' ACID,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071357504,Poland,Peach' ACID,Carrefour,Carrefour,,unknown,4,,,,,,,,,
3560071357498,Poland,Marshmallows,Carrefour,Carrefour,"Snacks, Snacks sucrés, Confiseries, Bonbons, Guimauves",unknown,4,,,,,,,,,
5905186302250,Poland,Crunchy,Berze,,,unknown,,,,,,,,,,
5902811810289,Poland,Zero Syrop CHOKOLATE COOKIE,6pack Nutrition,,,unknown,,,,,,,,,,
5905108803186,Poland,Muesli Super Foods Energy,One Day More,,,unknown,,,,,,,,,,
